row_index,voter_name,raw_title,raw_year,raw_director,canonical_id,resolved_year,flag_types
1259,Luciano Barisone,Journey to Italy,1954,Roberto Rossellini,F:2ec8e3a6b8aa,1954,
1260,Luciano Barisone,The 400 Blows,1959,François Truffaut,F:a5083fa04636,1959,
1261,Luciano Barisone,À bout de souffle,1960,Jean-Luc Godard,F:7b5d85393630,1960,
1262,Luciano Barisone,Im Lauf Der Zeit,1976,Wim Wenders,F:ecd874fca144,1976,
1263,Luciano Barisone,The House Is Black,1962,Forough Farokhzad,F:caabee7db5c9,1962,
1264,Jason Barker,God's Own Country,2017,Francis Lee,F:93c07f26dce5,2017,
1265,Jason Barker,Portrait of a Lady on Fire,2019,Céline Sciamma,F:6744994f98f6,2019,
1266,Jason Barker,The Arbor,2010,Clio Barnard,F:369267b746ad,2010,
1267,Jason Barker,Don't Look Now,1973,Nicolas Roeg,F:23bcdf10e622,1973,
1268,Jason Barker,Pink Flamingos,1972,John Waters,F:337423442fc4,1972,
1269,Jason Barker,Moonlight,2016,Barry Jenkins,F:16913ba1d831,2016,
1270,Jason Barker,Nuts in May,1976,Mike Leigh,F:4b662b465673,1976,
1271,Jason Barker,American Splendor,2003,"Shari Berman, Robert Pulcini",F:644de3c13046,2003,
1272,Jason Barker,Spirited Away,2001,Hayao Miyazaki,F:fbac63dcd9cf,2001,
1273,Jason Barker,Kes,1969,Ken Loach,F:51644bbb0d9c,1969,
1274,Jennifer Lynde Barker,The Ascent,1976,Larissa Shepitko,F:69dee05125cb,1976,
1275,Jennifer Lynde Barker,Grave of the Fireflies,1988,Isao Takahata,F:9113deb430d0,1988,
1276,Jennifer Lynde Barker,Seppuku,1962,Masaki Kobayashi,F:2b128693df8e,1962,
1277,Jennifer Lynde Barker,Scener ur ett äktenskap,1974,Ingmar Bergman,F:e074ce2e38fe,1974,
1278,Jennifer Lynde Barker,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
1279,Jennifer Lynde Barker,Jeux interdits,1952,René Clément,F:b0d5d33e14fd,1952,
1280,Jennifer Lynde Barker,Who's Afraid of Virginia Woolf?,1966,Mike Nichols,F:19a225cef2c6,1966,
1281,Jennifer Lynde Barker,L' eclisse,1962,Michelangelo Antonioni,F:eeb94ecd85af,1962,
1282,Jennifer Lynde Barker,Letyat Zhuravli,1957,Mikhail Kalatozov,F:e0fa4f112d72,1957,
1283,Jennifer Lynde Barker,Hadaka No Shima,1961,Kaneto Shindo,F:4ce5975e6a9e,1961,
1284,Clio Barnard,The Gospel According to St. Matthew,1964,Pier Paolo Pasolini,F:55ad4fb0baae,1964,
1285,Clio Barnard,Rashomon,1950,Akira Kurosawa,F:bee09401fa7d,1950,
1286,Clio Barnard,Fear Eats the Soul,1974,Rainer Werner Fassbinder,F:10e86670da04,1974,
1287,Clio Barnard,Andrei Rublev,1966,Andrei Tarkovsky,F:b5749f03606c,1966,
1288,Clio Barnard,L'Atalante,1934,Jean Vigo,F:2bcbc58a252d,1934,
1289,Clio Barnard,Road,1987,Alan Clarke,F:5a6193098da5,1987,
1290,Clio Barnard,Chronicle of a Summer,1961,"Jean Rouch, Edgar Morin",F:5429e9e18700,1961,
1291,Clio Barnard,Vagabond,1985,Agnès Varda,F:dd03c7ae8bd4,1985,
1292,Clio Barnard,Hunger,2008,Steve McQueen,F:89f4b5080984,2008,
1293,Clio Barnard,La strada,1954,Federico Fellini,F:6ff93b77cfca,1954,
1294,Henry Barnes,Wayne's World,1992,Penelope Spheeris,F:ec9e969b2474,1992,
1295,Henry Barnes,Hoop Dreams,1994,Steve James,F:621ccae3bfba,1994,
1296,Henry Barnes,The Hudsucker Proxy,1994,Joel Coen,F:cd14c208de3c,1994,
1297,Henry Barnes,"What Makes This Song Stink, Episodes 1-7",2021,Pat Finnerty,F:1ae2e49e88d9,2021,
1298,Henry Barnes,A Matter of Life and Death,1946,"Michael Powell, Emeric Pressburger",F:b2910882a46d,1946,
1299,Henry Barnes,Bo Burnham: Inside,2021,Bo Burnham,F:b21b736cd39f,2021,
1300,Henry Barnes,Ratatouille,2007,Brad Bird,F:61333a2dbb05,2007,
1301,Henry Barnes,BioShock,2007,Ken Levine,F:08fbd523dbfe,2007,
1302,Henry Barnes,Goon,2011,Michael Dowse,F:8e8272ea4e06,2011,
1303,Henry Barnes,Holy Motors,2012,Léos Carax,F:18634c22b226,2012,
1304,Juan Barquin,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
1305,Juan Barquin,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
1306,Juan Barquin,Gentlemen Prefer Blondes,1953,Howard Hawks,F:269ff03a9765,1953,
1307,Juan Barquin,The Passion of Joan of Arc,1927,Carl Th. Dreyer,F:ec7726632ac1,1927,
1308,Juan Barquin,The END OF EVANGELION,1997,Hideaki Anno,F:26be51a0abcf,1997,
1309,Juan Barquin,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
1310,Juan Barquin,Nitrate Kisses,1992,Barbara Hammer,F:dfc3ec48e6dd,1992,
1311,Juan Barquin,The Red Shoes,1948,"Michael Powell, Emeric Pressburger",F:0a600f29226c,1948,
1312,Juan Barquin,Showgirls,1995,Paul Verhoeven,F:8398f4e890ff,1995,
1313,Juan Barquin,"Mujeres al borde de un ataque de ""nervios""",1988,Pedro Almodóvar,F:f60d8a411d0b,1988,
1314,Charles Barr,Ingeborg Holm,1913,Victor Sjöström,F:df7e376793ef,1913,
1315,Charles Barr,The Circus,1928,Charles Chaplin,F:6a8267b2a0ea,1928,
1316,Charles Barr,Only Yesterday,1933,John M. Stahl,F:7a644f450af6,1933,
1317,Charles Barr,La Règle du jeu,1939,Jean Renoir,F:4178c0f6fbb7,1939,
1318,Charles Barr,A Canterbury Tale,1944,"Michael Powell, Emeric Pressburger",F:5b505c37b676,1944,
1319,Charles Barr,The Best Years of Our Lives,1946,William Wyler,F:17628f83ead5,1946,
1320,Charles Barr,Sansho the Bailiff,1954,Kenji Mizoguchi,F:b7dbf64232a8,1954,
1321,Charles Barr,North by Northwest,1959,Alfred Hitchcock,F:176166e412b4,1959,
1322,Charles Barr,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
1323,Charles Barr,Volver,2005,Pedro Almodóvar,F:92e8e24d31c6,2005,
1324,Alex Barrett,The Passion of Joan of Arc,1927,Carl Th. Dreyer,F:ec7726632ac1,1927,
1325,Alex Barrett,Ordet,1955,Carl Th. Dreyer,F:d8e24aa1ab58,1955,
1326,Alex Barrett,Werckmeister Harmonies,2000,Béla Tarr,F:9609d2e67c50,2000,
1327,Alex Barrett,Cries and Whispers,1972,Ingmar Bergman,F:0c208843518d,1972,
1328,Alex Barrett,Barry Lyndon,1975,Stanley Kubrick,F:6d78c0ecb7e7,1975,
1329,Alex Barrett,Professione: reporter,1974,Michelangelo Antonioni,F:a50461292bc4,1974,
1330,Alex Barrett,Hadaka No Shima,1961,Kaneto Shindo,F:4ce5975e6a9e,1961,
1331,Alex Barrett,Cría cuervos,1975,Carlos Saura,F:1fe1a3f375d4,1975,
1332,Alex Barrett,A City of Sadness,1989,Hou Hsiao-Hsien,F:72d8bc7578ad,1989,
1333,Alex Barrett,Daisies,1966,Věra Chytilová,F:d2ac8fced14e,1966,
1334,Matthew Anthony Barrington,The Perfumed Nightmare,1976,Kidlat Tahimik,F:f42a2fe544d1,1976,
1335,Matthew Anthony Barrington,Pressure,1975,Horace Ové,F:50cd007175d9,1975,
1336,Matthew Anthony Barrington,West Indies: The Fugitive Slaves of Liberty,1979,Med Hondo,F:b7b17347ab6a,1979,
1337,Matthew Anthony Barrington,When It Rains,1995,Charles Burnett,F:995564bc9e54,1995,
1338,Matthew Anthony Barrington,Tonsler Park,2017,Kevin Jerome Everson,F:20f4041afacd,2017,
1339,Matthew Anthony Barrington,Yulskii Dozhd,1966,Marlen Khutsiev,F:5c62c6008939,1966,
1340,Matthew Anthony Barrington,One Way or Another,1977,Sara Gómez,F:646ea2ac9f18,1977,
1341,Matthew Anthony Barrington,Sambizanga,1972,Sarah Maldoror,F:d8be33a7aa37,1972,
1342,Matthew Anthony Barrington,Crystal Gazing,1982,"Laura Mulvey, Peter Wollen",F:95d1d20edb31,1982,
1343,Matthew Anthony Barrington,Variety,1984,Bette Gordon,F:1122a3f5fe74,1984,
1344,Cecilia Barrionuevo,La ciénaga,2001,Lucrecia Martel,F:2da4899c687b,2001,
1345,Cecilia Barrionuevo,The House Is Black,1962,Forough Farokhzad,F:caabee7db5c9,1962,
1346,Cecilia Barrionuevo,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
1347,Cecilia Barrionuevo,Sicilia! / Sicily!,1999,Danièle Huillet / Jean-Marie Straub,F:576a4ef96d73,1999,
1348,Cecilia Barrionuevo,Beau travail,1998,Claire Denis,F:325075869126,1998,
1349,Cecilia Barrionuevo,Taller / Workshop,1975,Narcisa Hirsch,F:e0dfebd11080,1975,
1350,Cecilia Barrionuevo,One Way or Another,1977,Sara Gómez,F:646ea2ac9f18,1977,
1351,Cecilia Barrionuevo,Wanda,1970,Barbara Loden,F:15bcedf51ef8,1970,
1352,Cecilia Barrionuevo,Cléo from 5 to 7,1962,Agnès Varda,F:cb689f3e2a97,1962,
1353,Cecilia Barrionuevo,Traumhafte Weg (The Dreamed Path),2016,Angela Schanelec,F:98a9da8328f0,2016,
1354,Steve Barron,Kes,1969,Ken Loach,F:51644bbb0d9c,1969,
1355,Steve Barron,Midnight Cowboy,1969,John Schlesinger,F:b5e106e52b4d,1969,
1356,Steve Barron,The Act of Killing,2012,Joshua Oppenheimer,F:7c9c923f35c0,2012,
1357,Steve Barron,Whistle down the Wind,1961,Bryan Forbes,F:c42f27e4ff17,1961,
1358,Steve Barron,Le notti di Cabiria,1957,Federico Fellini,F:d82151d9c18c,1957,
1359,Steve Barron,Citizen Kane,1941,Orson Welles,F:bf6387f2c8ae,1941,
1360,Steve Barron,This Is Spinal Tap   A Rockumentary by Martin Di Bergi,1983,Rob Reiner,F:ff8951301912,1983,
1361,Steve Barron,The Shining,1980,Stanley Kubrick,F:6ef9ec2a60f2,1980,
1362,Steve Barron,Singin' in the Rain,1951,"Gene Kelly, Stanley Donen",F:38ccb3d447c3,1951,
1363,Steve Barron,Jean de Florette,1986,Claude Berri,F:97acad56b8d5,1986,
1364,Ruth Barton,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
1365,Ruth Barton,The Four Horsemen of the Apocalypse,1920,Rex Ingram,F:7b4cb37bd04d,1920,
1366,Ruth Barton,Krylya,1966,Larissa Shepitko,F:e1c01276b733,1966,
1367,Ruth Barton,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
1368,Ruth Barton,In film nist,2011,"Jafar Panahi, Mojtaba Mirtahmaseb",F:84611495dbe0,2011,
1369,Ruth Barton,Portrait of a Lady on Fire,2019,Céline Sciamma,F:6744994f98f6,2019,
1370,Ruth Barton,Citizen Kane,1941,Orson Welles,F:bf6387f2c8ae,1941,
1371,Ruth Barton,The Red Shoes,1948,"Michael Powell, Emeric Pressburger",F:0a600f29226c,1948,
1372,Ruth Barton,The Night of the Hunter,1955,Charles Laughton,F:4acddf379d28,1955,
1373,Ruth Barton,Brief Encounter,1945,David Lean,F:1a5ed79e90c4,1945,
1374,Whelan Barzey,Training Day,2001,Antoine Fuqua,F:554bc8ff7ba9,2001,
1375,Whelan Barzey,The Talented Mr. Ripley,1999,Anthony Minghella,F:45a8e45c3691,1999,
1376,Whelan Barzey,The Wolf of Wall Street,2013,Martin Scorsese,F:64e34cc5dab1,2013,
1377,Whelan Barzey,Spirited Away,2001,Hayao Miyazaki,F:fbac63dcd9cf,2001,
1378,Whelan Barzey,Toy Story 2,1999,John Lasseter,F:5545401622fb,1999,
1379,Whelan Barzey,Fruitvale Station,2013,Ryan Coogler,F:dc23ba92a341,2013,
1380,Whelan Barzey,Coach Carter,2004,Thomas Carter,F:8d3648759503,2004,
1381,Whelan Barzey,The Shawshank Redemption,1994,Frank Darabont,F:3cee3c945b46,1994,
1382,Whelan Barzey,Million Dollar Baby,2004,Clint Eastwood,F:c1b3bbc7cbdd,2004,
1383,Whelan Barzey,Amistad,1997,Steven Spielberg,F:0410cf77ff87,1997,
1384,Ariel Baska,Les Enfants du paradis,1945,Marcel Carné,F:e3db72878efa,1945,
1385,Ariel Baska,La DOUBLE VIE DE VÉRONIQUE,1991,Krzysztof Kieslowski,F:f03f4c93d0f1,1991,
1386,Ariel Baska,Kaidan,1964,Masaki Kobayashi,F:2c14d43a37f4,1964,
1387,Ariel Baska,Wendy and Lucy,2008,Kelly Reichardt,F:1df71d95bd96,2008,
1388,Ariel Baska,Possession,1981,Andrzej Zulawski,F:37bbd65ea51f,1981,
1389,Ariel Baska,The Act of Killing,2012,Joshua Oppenheimer,F:7c9c923f35c0,2012,
1390,Ariel Baska,The Gleaners and I,2000,Agnès Varda,F:950c29bf9796,2000,
1391,Ariel Baska,Bulbbul,2020,Anvita Dutt,F:af2e915309f8,2020,
1392,Ariel Baska,Madeline's Madeline,2018,Josephine Decker,F:cbf27b550a02,2018,
1393,Ariel Baska,Dà Hóng Dēnglóng Gāogāo Guà,1991,Zhang Yimou,F:a34902196db2,1991,
1394,George Bass,Das Experiment,2001,Oliver Hirschbiegel,F:4471059033d4,2001,
1395,George Bass,Bill and Ted's Excellent Adventure,1989,Stephen Herek,F:8597d9c9948f,1989,
1396,George Bass,Kenny,2006,Clayton Jacobson,F:b0a50fd302ee,2006,
1397,George Bass,The Last Wave,1977,Peter Weir,F:be1e76866ac0,1977,
1398,George Bass,Heat,1995,Michael Mann,F:d2506ebeb73e,1995,
1399,George Bass,Get Carter,1971,Mike Hodges,F:453870ddeaba,1971,
1400,George Bass,Back to the Future,1985,Robert Zemeckis,F:a2006b1e3f35,1985,
1401,George Bass,Black Dynamite,2009,Scott Sanders,F:27d2ba663a27,2009,
1402,George Bass,The Karate Kid,1984,John G. Avildsen,F:38de83eab4ec,1984,
1403,George Bass,Lola rennt,1998,Tom Tykwer,F:385f01d5660a,1998,
1404,Fradique Bastos,Koyaanisqatsi: Life out of Balance,1983,Godfrey Reggio,F:3aac5db12b12,1983,
1405,Fradique Bastos,Roma,2018,Alfonso Cuarón,F:81e8c65d133e,2018,
1406,Fradique Bastos,Touki Bouki,1973,Djibril Diop Mambéty,F:c22c42cd69b9,1973,
1407,Fradique Bastos,"Paris, Texas",1984,Wim Wenders,F:17fcc038144d,1984,
1408,Fradique Bastos,Happy Together,1997,Wong Kar Wai,F:c9a62b53f643,1997,
1409,Fradique Bastos,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
1410,Fradique Bastos,Lost in Translation,2003,Sofia Coppola,F:85945816f94f,2003,
1411,Fradique Bastos,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,F:be922adcc35a,2004,
1412,Fradique Bastos,Lazzaro felice,2018,Alice Rohrwacher,F:1bd2534c8158,2018,
1413,Fradique Bastos,The City of God,2002,Fernando Meirelles,F:f58915ed95d4,2002,
1414,Ritesh Batra,Pyaasa,1957,Guru Dutt,F:0ea0e00d9fdc,1957,
1415,Ritesh Batra,A Separation,2011,Asghar Farhadi,F:e24ef98e5c4b,2011,
1416,Ritesh Batra,Tengoku To Jigoku,1963,Akira Kurosawa,F:2db574bfef43,1963,
1417,Ritesh Batra,Wild Strawberries,1957,Ingmar Bergman,F:2907bfe31ad2,1957,
1418,Ritesh Batra,Le SOUFFLE AU COEUR,1971,Louis Malle,F:66178f879ad4,1971,
1419,Ritesh Batra,Guide,1965,Vijay Anand,F:b53317fc3378,1965,
1420,Ritesh Batra,The English Patient,1996,Anthony Minghella,F:703e064069d1,1996,
1421,Ritesh Batra,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
1422,Ritesh Batra,The Sting,1973,George Roy Hill,F:09263b82ad9d,1973,
1423,Ritesh Batra,The Misfits,1961,John Huston,F:1dcad897f9cc,1961,
1424,Adam Batty,Pierrot le fou,1965,Jean-Luc Godard,F:5094c1da4d65,1965,
1425,Adam Batty,Beau travail,1998,Claire Denis,F:325075869126,1998,
1426,Adam Batty,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
1427,Adam Batty,Pickpocket,1959,Robert Bresson,F:9e103f641ac9,1959,
1428,Adam Batty,Le PONT DU NORD,1982,Jacques Rivette,F:2c588fbbc926,1982,
1429,Adam Batty,Vagabond,1985,Agnès Varda,F:dd03c7ae8bd4,1985,
1430,Adam Batty,Johnny Guitar,1954,Nicholas Ray,F:608e02fe3ca2,1954,
1431,Adam Batty,Apocalypse Now,1979,Francis Ford Coppola,F:7fe15b05ccde,1979,
1432,Adam Batty,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
1433,Adam Batty,GoodFellas,1990,Martin Scorsese,F:59ad7c389a61,1990,
1434,Nikki Baughan,Singin' in the Rain,1951,"Gene Kelly, Stanley Donen",F:38ccb3d447c3,1951,
1435,Nikki Baughan,Guess Who's Coming to Dinner,1967,Stanley Kramer,F:793d9de2c7ad,1967,
1436,Nikki Baughan,Alien,1979,Ridley Scott,F:3779236f3701,1979,
1437,Nikki Baughan,Near Dark,1987,Kathryn Bigelow,F:d790585a48a6,1987,
1438,Nikki Baughan,Children of Men,2006,Alfonso Cuarón,F:494fd4aacc71,2006,
1439,Nikki Baughan,Pan's Labyrinth,2006,Guillermo del Toro,F:e0a07c197db1,2006,
1440,Nikki Baughan,The Babadook,2013,Jennifer Kent,F:f6207652a130,2013,
1441,Nikki Baughan,A Ghost Story,2017,David Lowery,F:6407c8c257a9,2017,
1442,Nikki Baughan,Portrait of a Lady on Fire,2019,Céline Sciamma,F:6744994f98f6,2019,
1443,Nikki Baughan,Saint Maud,2019,Rose Glass,F:d0fe5ce5679c,2019,
1444,Fabien Baumann,Rio Bravo,1958,Howard Hawks,F:d5d45d8c9f1b,1958,
1445,Fabien Baumann,City Lights,1931,Charles Chaplin,F:7dacc043e524,1931,
1446,Fabien Baumann,Paths of Glory,1957,Stanley Kubrick,F:54b0cbd18bbb,1957,
1447,Fabien Baumann,La Grande Illusion,1937,Jean Renoir,F:53f709905db4,1937,
1448,Fabien Baumann,Husbands  A Comedy about Life Death and Freedom,1970,John Cassavetes,F:12fb318fa245,1970,
1449,Fabien Baumann,The Misfits,1961,John Huston,F:1dcad897f9cc,1961,
1450,Fabien Baumann,Aranyer Din Ratri,1970,Satyajit Ray,F:4de28ffbe1a3,1970,
1451,Fabien Baumann,Fargo,1995,Joel Coen,F:ee96362bbbc2,1995,
1452,Fabien Baumann,Four Friends,1981,Arthur Penn,F:db45dca99670,1981,
1453,Fabien Baumann,Aiqing Wansui,1994,Tsai Ming-liang,F:93b853b9e717,1994,
1454,Nico Baumbach,Sherlock Jr.,1924,Buster Keaton,F:03809811ea9b,1924,
1455,Nico Baumbach,Black Girl,1965,Ousmane Sembène,F:1961bdb691aa,1965,
1456,Nico Baumbach,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
1457,Nico Baumbach,The House Is Black,1962,Forough Farokhzad,F:caabee7db5c9,1962,
1458,Nico Baumbach,Quatre Nuits D'Un Rêveur,1971,Robert Bresson,F:3211367a4459,1971,
1459,Nico Baumbach,News from Home,1976,Chantal Akerman,F:a9519db91181,1976,
1460,Nico Baumbach,Europa '51,1952,Roberto Rossellini,F:5c226aa5de90,1952,
1461,Nico Baumbach,Le VENT NOUS EMPORTERA,1999,Abbas Kiarostami,F:da2081de6713,1999,
1462,Nico Baumbach,Shadow of a Doubt,1943,Alfred Hitchcock,F:b30f4a3a1342,1943,
1463,Nico Baumbach,Design for Living,1933,Ernst Lubitsch,F:c3b16d0c3268,1933,
1464,Michael Baute,Meshes of the Afternoon,1943,"Maya Deren, Alexander Hackenschmied",F:090832505b0f,1943,
1465,Michael Baute,A Corner in Wheat,1909,D.W. Griffith,F:47f557a5b803,1909,
1466,Michael Baute,Earth,1930,Alexander Dovzhenko,F:83d479d3ae29,1930,
1467,Michael Baute,Il SORPASSO,1962,Dino Risi,F:1c496632a086,1962,
1468,Michael Baute,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
1469,Michael Baute,Mes Petites Amoureuses,1975,Jean Eustache,F:accd46d88a10,1975,
1470,Michael Baute,Mass for the Dakota Sioux,1964,Bruce Baillie,F:bf0b507fe8b4,1964,
1471,Michael Baute,The Seasons of the Year,1975,Artavazd Pelechian,F:42d8d6fa814c,1975,
1472,Michael Baute,Histoire(s) du Cinéma,1988,Jean-Luc Godard,F:7a7c0ff849d4,1988,
1473,Michael Baute,By the Bluest of Seas,1935,Boris Barnet,F:3ec40e40a443,1935,
1474,John Baxter,The Leopard,1963,Luchino Visconti,F:078c56f7dec6,1963,
1475,John Baxter,The Bad and the Beautiful,1952,Vincente Minnelli,F:25ec8b7196b6,1952,
1476,John Baxter,The Magnificent Seven,1960,John Sturges,F:56fb848161a4,1960,
1477,John Baxter,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
1478,John Baxter,Fantasia,1940,"Ben Sharpsteen, Samuel Armstrong, Samuel Armstrong, James Algar, Bill Roberts, Paul Satterfield, Hamilton Luske, Jim Handley, Ford Beebe, T. Hee, Norman Ferguson, Wilfred Jackson",F:000c71b9b4be,1940,
1479,John Baxter,Shanghai Express,1932,Josef von Sternberg,F:3f3ddbcd3f37,1932,
1480,John Baxter,La dolce vita,1960,Federico Fellini,F:069cda2e3235,1960,
1481,John Baxter,They Were Expendable,1945,John Ford,F:111e32c8a9fe,1945,
1482,John Baxter,The Third Man,1949,Carol Reed,F:e9e268170b35,1949,
1483,John Baxter,Les Demoiselles de Rochefort,1967,Jacques Demy,F:fdffe3f0bfb8,1967,
1484,Alasdair Bayman,Les Demoiselles de Rochefort,1967,Jacques Demy,F:fdffe3f0bfb8,1967,
1485,Alasdair Bayman,Grave of the Fireflies,1988,Isao Takahata,F:9113deb430d0,1988,
1486,Alasdair Bayman,Beau travail,1998,Claire Denis,F:325075869126,1998,
1487,Alasdair Bayman,Bicycle Thieves,1948,Vittorio De Sica,F:edfb01f5a9d6,1948,
1488,Alasdair Bayman,Nashville,1975,Robert Altman,F:6153eeb1ef64,1975,
1489,Alasdair Bayman,The Red Shoes,1948,"Michael Powell, Emeric Pressburger",F:0a600f29226c,1948,
1490,Alasdair Bayman,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
1491,Alasdair Bayman,Aruitemo Aruitemo,2008,Hirokazu Koreeda,F:a7dc5420f605,2008,
1492,Alasdair Bayman,Shoah,1985,Claude Lanzmann,F:cbb0587ba064,1985,
1493,Alasdair Bayman,Cléo from 5 to 7,1962,Agnès Varda,F:cb689f3e2a97,1962,
1494,Thomas Beard,Photographing a Female Crook,1904,Wallace McCutcheon,F:f50d1b0c203e,1904,
1495,Thomas Beard,Suspense,1913,"Lois Weber, Phillips Smalley",F:1ec59921ffd0,1913,
1496,Thomas Beard,Enthusiasm,1931,Dziga Vertov,F:f7caf2323752,1931,
1497,Thomas Beard,The Blood of Jesus,1941,Spencer Williams,F:53f90337bcd9,1941,
1498,Thomas Beard,Le film est deja commence?,,Maurice Lemaître,UNRESOLVED:F:36b792e399df,,BLANK_YEAR
1499,Thomas Beard,Notebook,1963,Marie Menken,F:0baa8d425a5d,1963,
1500,Thomas Beard,L.A. Plays Itself,1972,Fred Halsted,F:c408aee3b773,1972,
1501,Thomas Beard,La NACION CLANDESTINA,1989,Jorge Sanjinés,F:bce25cdb8f16,1989,
1502,Thomas Beard,Shulie,1998,Elisabeth Subrin,F:6bf926a65c68,1998,
1503,Thomas Beard,West of the Tracks,2002,Wang Bing,F:58f9e7707a27,2002,
1504,Tom Beasley,Singin' in the Rain,1951,"Gene Kelly, Stanley Donen",F:38ccb3d447c3,1951,
1505,Tom Beasley,Some Like It Hot,1959,Billy Wilder,F:f44713a09e4d,1959,
1506,Tom Beasley,The Texas Chain Saw Massacre,1974,Tobe Hooper,F:ef28514dc4e7,1974,
1507,Tom Beasley,Jaws,1975,Steven Spielberg,F:71c7b9363133,1975,
1508,Tom Beasley,Back to the Future,1985,Robert Zemeckis,F:a2006b1e3f35,1985,
1509,Tom Beasley,Shaun of the Dead,2004,Edgar Wright,F:fd766b371ff0,2004,
1510,Tom Beasley,This is England,2007,Shane Meadows,F:42e025b16f84,2007,
1511,Tom Beasley,Pan's Labyrinth,2006,Guillermo del Toro,F:e0a07c197db1,2006,
1512,Tom Beasley,The Social Network,2010,David Fincher,F:f0d2975c53fb,2010,
1513,Tom Beasley,Paddington 2,2017,Paul King,F:9897c38e3805,2017,
1514,Frank Beauvais,Imitation of Life,1959,Douglas Sirk,F:008495919c65,1959,
1515,Frank Beauvais,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
1516,Frank Beauvais,Fear Eats the Soul,1974,Rainer Werner Fassbinder,F:10e86670da04,1974,
1517,Frank Beauvais,Sunrise: A Song of Two Humans,1927,F.W. Murnau,F:e4e5d0b8b474,1927,
1518,Frank Beauvais,Fanny and Alexander,1982,Ingmar Bergman,F:8703270231ee,1982,
1519,Frank Beauvais,The Umbrellas of Cherbourg,1964,Jacques Demy,F:28d41c264f9a,1964,
1520,Frank Beauvais,The Colour of Pomegranates,1968,Sergei Paradjanov,F:31e3a3512a76,1968,
1521,Frank Beauvais,In girum imus nocte et consumimur igni,1978,Guy Debord,F:043933aa747f,1978,
1522,Frank Beauvais,A Man Escaped,1956,Robert Bresson,F:feaa04ac1109,1956,
1523,Frank Beauvais,The Searchers,1956,John Ford,F:d117472f572e,1956,
1524,Nemanja Becanovic,Man with a Movie Camera,1929,Dziga Vertov,F:69f5bed6f836,1929,
1525,Nemanja Becanovic,His Girl Friday,1939,Howard Hawks,F:84fa7c2219d2,1939,
1526,Nemanja Becanovic,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
1527,Nemanja Becanovic,L' eclisse,1962,Michelangelo Antonioni,F:eeb94ecd85af,1962,
1528,Nemanja Becanovic,Le Mépris,1963,Jean-Luc Godard,F:8fe1bdde11ef,1963,
1529,Nemanja Becanovic,The Conformist,1970,Bernardo Bertolucci,F:ed09733fe458,1970,
1530,Nemanja Becanovic,The Shining,1980,Stanley Kubrick,F:6ef9ec2a60f2,1980,
1531,Nemanja Becanovic,The Thing,1982,John Carpenter,F:74869694acb1,1982,
1532,Nemanja Becanovic,Blue Velvet,1986,David Lynch,F:11f597068baf,1986,
1533,Nemanja Becanovic,Before Sunrise,1995,Richard Linklater,F:69037f12168c,1995,
1534,Colin Beckett,Playtime,1967,Jacques Tati,F:75046ffb9b38,1967,
1535,Colin Beckett,La COMMUNE,2000,Peter Watkins,F:6206d3e8f67b,2000,
1536,Colin Beckett,West of the Tracks,2002,Wang Bing,F:58f9e7707a27,2002,
1537,Colin Beckett,Only Angels Have Wings,1939,Howard Hawks,F:d2e4f5e8f98d,1939,
1538,Colin Beckett,Ishtar,1987,Elaine May,F:a723e5ec92ab,1987,
1539,Colin Beckett,Paris qui dort,1923,René Clair,F:d1dea76defb8,1923,
1540,Colin Beckett,Killer of Sheep,1977,Charles Burnett,F:0565ff7fd56c,1977,
1541,Colin Beckett,It's Always Fair Weather,1955,"Gene Kelly, Stanley Donen",F:dd77850060eb,1955,
1542,Colin Beckett,Empty Metal,2018,Adam Khalil/Bayley Sweitzer,F:688b65b66ffd,2018,
