row_id,source,voter_name,position,book_title,book_author,year,openLibraryId,canonical_id,canonical_title
a27d2b5e53802e54,Top Ten Books,Siri Hustvedt,2,Paradise Lost,John Milton,1667,,K:7d6f4598f836,Paradise Lost
cc1750480f680746,Top Ten Books,Siri Hustvedt,3,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
5ebb5147c44dd525,Top Ten Books,Siri Hustvedt,4,Either/Or: A Fragment of Life,Søren Kierkegaard,1843,,K:b21d24bb8eed,Either/Or: A Fragment of Life
434935718bb7d620,Top Ten Books,Siri Hustvedt,5,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
1316d6ccb5a28351,Top Ten Books,Siri Hustvedt,6,Our Mutual Friend,Charles Dickens,1864-65,,OL:OL41368739W,Our Mutual Friend
cd04ef1ebe9ce315,Top Ten Books,Siri Hustvedt,7,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
297c29d7f48a3ff3,Top Ten Books,Siri Hustvedt,8,Stories of Franz Kafka,,1883-1924,,K:655dc7057956,Stories of Franz Kafka
68a029335ae11efd,Top Ten Books,Siri Hustvedt,9,The Golden Bowl,Henry James,1904,,OL:OL26099415W,The Golden Bowl
b505305fe0ad3534,Top Ten Books,Siri Hustvedt,10,Nightwood,,,,K:144b8fc80005,Nightwood
d1807732f6564538,Top Ten Books,Stanley Crawford,1,Gulliver's Travels,Jonathan Swift,,,OL:OL20600W,Gulliver's Travels
f470197b87b09319,Top Ten Books,Stanley Crawford,2,Plays of Molière,,1622-73,,K:30ead11b9ea3,Plays of Molière
e4a5377b935842cc,Top Ten Books,Stanley Crawford,3,Emma,Jane Austen,1816,,OL:OL190034W,Emma
96004d4ddc8e3e42,Top Ten Books,Stanley Crawford,4,The Charterhouse of Parma,Stendhal,1839,,K:969799e0bdc1,The Charterhouse of Parma
1adc251fda27f53b,Top Ten Books,Stanley Crawford,5,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
4e7d9aa40511bc6d,Top Ten Books,Stanley Crawford,6,The stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
7cfb42800e518f97,Top Ten Books,Stanley Crawford,7,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
6e8531b8eaa73504,Top Ten Books,Stanley Crawford,8,The Portrait of a Lady,Henry James,1881,,OL:OL276365W,The Portrait of a Lady
202810e918e63973,Top Ten Books,Stanley Crawford,9,The Stranger,Albert Camus,1942,,OL:OL1230613W,The Outsider
ee2ac30904f1ea2e,Top Ten Books,Stanley Crawford,10,Disgrace,J. M. Coetzee,1999,,OL:OL500451W,Disgrace
5a6e499815e7fec9,Top Ten Books,Stephen King,1,The Golden Argosy,"Van H. Cartmell & Charles Grayson, editors",,,K:5f36c5d443e5,The Golden Argosy
86034e062d97f423,Top Ten Books,Stephen King,2,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
c3f5e04504f888c9,Top Ten Books,Stephen King,3,The Satanic Verses,Salman Rushdie,1988,,OL:OL457175W,The Satanic Verses
209409abd1576a57,Top Ten Books,Stephen King,4,McTeague,Frank Norris,1899,,OL:OL1794911W,McTeague
dab5259602fe9cbf,Top Ten Books,Stephen King,5,Lord of the Flies,William Golding,1955,,K:6e28afa38b7a,Lord of the Flies
3936f1f0abda5b8f,Top Ten Books,Stephen King,6,Bleak House,Charles Dickens,1853,,OL:OL14868508W,Bleak House
bf4d87d3355f58c0,Top Ten Books,Stephen King,7,1984,George Orwell,1948,,K:9b6c22f83dd1,1984
de28ceae149c7df0,Top Ten Books,Stephen King,8,The Raj Quartet,Paul Scott,1966-75,,K:5ea8a38b90a2,The Raj Quartet
a1be823e0ab1a2db,Top Ten Books,Stephen King,9,Light in August,William Faulkner,1932,,OL:OL82931W,Light in August
78380cfd02e802af,Top Ten Books,Stephen King,10,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,1985,,OL:OL40879W,Blood Meridian
d765bda89c9588be,Top Ten Books,Steve Yarbrough,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
8593a91fa69f07f6,Top Ten Books,Steve Yarbrough,2,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
ce08fbd4c8646f7a,Top Ten Books,Steve Yarbrough,3,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
685de52ef74ede6b,Top Ten Books,Steve Yarbrough,4,The Sound and the Fury,William Faulkner,1929,,OL:OL82870W,The Sound and the Fury
1f58e8c6e0d16300,Top Ten Books,Steve Yarbrough,5,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
281ade45112d428d,Top Ten Books,Steve Yarbrough,6,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
2c60cec2c9c1efda,Top Ten Books,Steve Yarbrough,7,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
155e29c0de053fe0,Top Ten Books,Steve Yarbrough,8,Berlin Alexanderplatz,Alfred Döblin,1929,,OL:OL1434640W,Berlin Alexanderplatz
1bb0054ba1742578,Top Ten Books,Steve Yarbrough,9,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
e15cee52033ba55f,Top Ten Books,Steve Yarbrough,10,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
efd24483deed0059,Top Ten Books,Sue Monk Kidd,1,The Awakening,Kate Chopin,1899,,K:0b4e8412f576,The Awakening
50da9e9433a7069e,Top Ten Books,Sue Monk Kidd,2,A Doll's House,Henrik Ibsen,1879,,K:ac0e26c055a2,A Doll's House
2b25083dba50977f,Top Ten Books,Sue Monk Kidd,3,To Kill a Mockingbird,Harper Lee,1960,,OL:OL3140822W,To Kill a Mockingbird
15afe020f396c290,Top Ten Books,Sue Monk Kidd,4,Wuthering Heights,Emily Brontë,1847,,OL:OL21170W,Wuthering Heights
6b47657db41be2d8,Top Ten Books,Sue Monk Kidd,5,Alice's Adventures in Wonderland,Lewis Carroll,1865,,OL:OL151411W,Alice's Adventures in Wonderland
6649041483971070,Top Ten Books,Sue Monk Kidd,6,The Bell Jar,Sylvia Plath,1963,,OL:OL1865528W,The Bell Jar
0b9cb0ce8cf0a747,Top Ten Books,Sue Monk Kidd,7,The Oedipus trilogy,Sophocles,,,K:a66bfb050c76,The Oedipus trilogy
935610e3f5c2655d,Top Ten Books,Sue Monk Kidd,8,The Scarlet Letter,Nathaniel Hawthorne,1850,,OL:OL455305W,The Scarlet Letter
6fab74fba30baa03,Top Ten Books,Sue Monk Kidd,9,Stories of Eudora Welty,,1909-2001,,K:86720a12eae7,Stories of Eudora Welty
1cf3b2d49d4d463f,Top Ten Books,Sue Monk Kidd,10,The Color Purple,Alice Walker,1982,,OL:OL273644W,The Color Purple
f8e4da5e095fe24d,Top Ten Books,Susan Minot,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
02b9a6768e8e5c1a,Top Ten Books,Susan Minot,2,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
d0c63b9876b5f010,Top Ten Books,Susan Minot,3,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
c6b5223cf621a5e5,Top Ten Books,Susan Minot,4,The Sound and the Fury,William Faulkner,1929,,OL:OL82870W,The Sound and the Fury
9bdc532d19cb326d,Top Ten Books,Susan Minot,5,The Age of Innocence,Edith Wharton,1920,,OL:OL98491W,The Age of Innocence
4409b65f2a3ff820,Top Ten Books,Susan Minot,6,Tender Is the Night,F. Scott Fitzgerald,1934,,OL:OL468485W,Tender Is the Night
41e0715123acd041,Top Ten Books,Susan Minot,7,Mansfield Park,Jane Austen,1814,,OL:OL66530W,Mansfield Park
c60e3b01b8fc1ebb,Top Ten Books,Susan Minot,8,Stories of Ernest Hemingway,,1899-1961,,K:2ecba695b7ae,Stories of Ernest Hemingway
6e3d0a91de261f83,Top Ten Books,Susan Minot,9,Nine Stories,J. D. Salinger,1953,,K:751bbe356d28,Nine Stories
a2b8fc2d9268f8eb,Top Ten Books,Susan Minot,10,Stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
31e3d2ff234a1d78,Top Ten Books,Susan Vreeland,1,The Grapes of Wrath,John Steinbeck,1939,,OL:OL23205W,The Grapes of Wrath
3a4068b8ca174fcb,Top Ten Books,Susan Vreeland,2,Hamlet,William Shakespeare,1600,,K:fbe28ea907ef,Hamlet
9ff9769a90992ac0,Top Ten Books,Susan Vreeland,3,To Kill a Mockingbird,Harper Lee,1960,,OL:OL3140822W,To Kill a Mockingbird
ad5cde920cc5db4c,Top Ten Books,Susan Vreeland,4,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
4da12befbfec0482,Top Ten Books,Susan Vreeland,5,All Quiet on the Western Front,Erich Maria Remarque,1929,,OL:OL1209288W,All Quiet on the Western Front
84ed6a770920b19b,Top Ten Books,Susan Vreeland,6,A Farewell to Arms,Ernest Hemingway,1929,,OL:OL63072W,A Farewell to Arms
bfc3fc422e967cf6,Top Ten Books,Susan Vreeland,7,Mrs. Dalloway,Virginia Woolf,1925,,OL:OL26733889W,Mrs Dalloway
0c2df15a6bdeee3e,Top Ten Books,Susan Vreeland,8,Ahab's Wife,Sena Jeter Naslund,1999,,K:a138dd8423fd,Ahab's Wife
9b91db7d5e869599,Top Ten Books,Susan Vreeland,9,A Portrait of the Artist as a Young Man,James Joyce,1916,,OL:OL41225848W,A Portrait of the Artist as a Young Man
bf0b9af9084d77d2,Top Ten Books,Susan Vreeland,10,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
13cf6e3b1baeb402,Top Ten Books,Thomas Keneally,1,Wuthering Heights,Emily Brontë,1847,,OL:OL21170W,Wuthering Heights
8bfb5a475a94deec,Top Ten Books,Thomas Keneally,2,Treasure Island,Robert Louis Stevenson,1881-82,,K:e3054b98467a,Treasure Island
201d8ec6ed6b098e,Top Ten Books,Thomas Keneally,3,The Scarlet Letter,Nathaniel Hawthorne,1850,,OL:OL455305W,The Scarlet Letter
ab9a93b55e28a271,Top Ten Books,Thomas Keneally,4,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
620f2b455c624c98,Top Ten Books,Thomas Keneally,5,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
c3bcffdcf837d1aa,Top Ten Books,Thomas Keneally,6,A Portrait of the Artist as a Young Man,James Joyce,1916,,OL:OL41225848W,A Portrait of the Artist as a Young Man
69240e8587dc0d57,Top Ten Books,Thomas Keneally,7,Mrs. Dalloway,Virginia Woolf,1925,,OL:OL26733889W,Mrs Dalloway
d9b6c4f9f0686882,Top Ten Books,Thomas Keneally,8,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
2a3540bef1e18182,Top Ten Books,Thomas Keneally,9,Voss,Patrick White,1957,,K:a80f75f0262c,Voss
a3311f991f476189,Top Ten Books,Thomas Keneally,10,The Tin Drum,Günter Grass,1959,,OL:OL67334W,The Tin Drum
0c5d8e2a2903cf5e,Top Ten Books,Thomas Mallon,1,Vanity Fair,William Makepeace Thackeray,1847-48,,OL:OL16313W,Vanity Fair
4770cda331083d82,Top Ten Books,Thomas Mallon,2,Tristram Shandy,Laurence Sterne,1759-67,,K:b36e75fbcafd,Tristram Shandy
fdfe793fded43098,Top Ten Books,Thomas Mallon,3,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
0e1b51e88eef529b,Top Ten Books,Thomas Mallon,4,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
dda37dfec17d44ff,Top Ten Books,Thomas Mallon,5,Jude the Obscure,Thomas Hardy,1895,,OL:OL44986W,Jude the Obscure
3c61d8c8fbe4ac53,Top Ten Books,Thomas Mallon,6,Hard Times,Charles Dickens,1854,,K:95fdf062893b,Hard Times
fdf3a0785ebf3f85,Top Ten Books,Thomas Mallon,7,The Golden Bowl,Henry James,1904,,OL:OL26099415W,The Golden Bowl
b956ef42fbdc3ea4,Top Ten Books,Thomas Mallon,8,Jacob's Room,Virginia Woolf,1922,,OL:OL39329W,Jacob's Room
8c0dbe38526c7b8a,Top Ten Books,Thomas Mallon,9,Eugénie Grandet,Honoré de Balzac,1833,,K:c04a7bb2098d,Eugénie Grandet
9790d19da7699e1a,Top Ten Books,Thomas Mallon,10,Rabbit Angstrom,John Updike,,,K:b9e39aa2c2ee,Rabbit Angstrom
584f36b8b6f2c395,Top Ten Books,Thomas Mallon,10,"Rabbit, Run",John Updike,1960,,OL:OL42718662W,"Rabbit, Run"
b29463cb2f114570,Top Ten Books,Thomas Mallon,10,Rabbit Redux,John Updike,1971,,K:5fcc86b529ea,Rabbit Redux
f74f7f6b5d6a4fcb,Top Ten Books,Thomas Mallon,10,Rabbit Is Rich,John Updike,1981,,OL:OL463820W,Rabbit Is Rich
4d601a0ec9baba14,Top Ten Books,Thomas Mallon,10,Rabbit at Rest,John Updike,1990,,OL:OL463809W,Rabbit at Rest
f6d6470f3f53f52a,Top Ten Books,Tom Bissell,1,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
ae5dba6636bd351c,Top Ten Books,Tom Bissell,2,Ulysses,James Joyce,1922,,OL:OL86318W,Ulysses
1851a894ec9ecea9,Top Ten Books,Tom Bissell,3,Stoner,John Williams,1965,,K:e0f9a8053cb0,Stoner
d6d379a6cba5aa93,Top Ten Books,Tom Bissell,4,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,1985,,OL:OL40879W,Blood Meridian
d3e34740befdc627,Top Ten Books,Tom Bissell,5,London Fields,Martin Amis,1990,,K:79eacb04d3c3,London Fields
eb191f55d8324a8b,Top Ten Books,Tom Bissell,6,Of a Fire on the Moon,Norman Mailer,1971,,K:7b543bc3522c,Of a Fire on the Moon
93353ce67d4ca880,Top Ten Books,Tom Bissell,7,The Widow's Children,Paula Fox,1976,,K:ae7bc4876491,The Widow's Children
529df7f99fb6ebdd,Top Ten Books,Tom Bissell,8,Shah of Shahs,Ryszard Kapuscinski,1982,,K:a6471b33c355,Shah of Shahs
f19f9d7f7ae2e99e,Top Ten Books,Tom Bissell,9,Dog Soldiers,Robert Stone,1973,,K:4a1582700162,Dog Soldiers
b23e800e5fbcc4e5,Top Ten Books,Tom Bissell,10,Snowblind: A Brief Career in the Cocaine Trade by Robert Sabbag,,1998,,K:f529982965ab,Snowblind: A Brief Career in the Cocaine Trade by Robert Sabbag
a7fd8c5be19de21f,Top Ten Books,Tom LeClair,1,Gravity's Rainbow,Thomas Pynchon,1973,,OL:OL2636675W,Gravity's Rainbow
36f1e2b0321b1e03,Top Ten Books,Tom LeClair,2,"Absalom, Absalom!",William Faulkner,1936,,K:d2d9f9b0f145,"Absalom, Absalom!"
619b57e7b7757538,Top Ten Books,Tom LeClair,3,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
4c09dd3ac6f67618,Top Ten Books,Tom LeClair,4,Ulysses,James Joyc,1922,,K:0729d1e9cf3e,Ulysses
c7627d2ff0c39171,Top Ten Books,Tom LeClair,5,Endgame,Samuel Beckett,1957,,K:2953c272b0db,Endgame
0a650a3a7dc62ee1,Top Ten Books,Tom LeClair,6,Wise Blood,Flannery O'Connor,1952,,OL:OL19667678W,Wise Blood
72fa7e4d5c9b1469,Top Ten Books,Tom LeClair,7,Paradise,Toni Morrison,1997,,K:ff6d975a1944,Paradise
2b2edb651db66156,Top Ten Books,Tom LeClair,8,House of Leaves,Mark Z. Danielewski,2000,,OL:OL32195W,House of Leaves
8600cb0f410ea756,Top Ten Books,Tom LeClair,9,End Zone,Don DeLillo,1972,,K:c60a0eea87b7,End Zone
b6d7f7c7ab2e7017,Top Ten Books,Tom LeClair,10,Alias Grace,Margaret Atwood,1996,,K:028967a6b1e9,Alias Grace
8c4ba86c3490189f,Top Ten Books,Tom Perrotta,1,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
1a065addf1692f82,Top Ten Books,Tom Perrotta,2,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
d76e5273ab30a098,Top Ten Books,Tom Perrotta,3,Père Goriot,Honoré de Balzac,1834,,K:a1f43a005993,Père Goriot
7bd712a9f939f682,Top Ten Books,Tom Perrotta,4,Howards End,E. M. Forster,1921,,OL:OL88881W,Howards End
087e211a1f9590ce,Top Ten Books,Tom Perrotta,5,The Good Soldier,Ford Madox Ford,1915,,OL:OL509889W,The Good Soldier
390c633b124a05ff,Top Ten Books,Tom Perrotta,6,My Ántonia,Willa Cather,1918,,OL:OL12791W,My Ántonia
24a85296531bcadc,Top Ten Books,Tom Perrotta,7,Sister Carrie,Theodore Dreiser,1900,,K:132c540db579,Sister Carrie
820834e216daf0c8,Top Ten Books,Tom Perrotta,8,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
6803631b007c5ffe,Top Ten Books,Tom Perrotta,9,Rabbit Angstrom,John Updike,,,K:b9e39aa2c2ee,Rabbit Angstrom
e95fa967131ac9dc,Top Ten Books,Tom Perrotta,9,"Rabbit, Run",John Updike,1960,,OL:OL42718662W,"Rabbit, Run"
4471ea34e2ca417e,Top Ten Books,Tom Perrotta,9,Rabbit Redux,John Updike,1971,,K:5fcc86b529ea,Rabbit Redux
50c66402acdf325b,Top Ten Books,Tom Perrotta,9,Rabbit Is Rich,John Updike,1981,,OL:OL463820W,Rabbit Is Rich
3aee2ae3f099142c,Top Ten Books,Tom Perrotta,9,Rabbit at Rest,John Updike,1990,,OL:OL463809W,Rabbit at Rest
a9c87decde5a0eca,Top Ten Books,Tom Perrotta,10,Stories of Raymond Carver,,1938-88,,K:a7d082925dfc,Stories of Raymond Carver
bd3c12cb7b3a7731,Top Ten Books,Tom Wolfe,1,L'Assommoir (The Dram Shop),,1877,,K:492220bfdfb3,L'Assommoir (The Dram Shop)
aabf7c8ada0264e5,Top Ten Books,Tom Wolfe,1,Nana,,1880,,K:bfe6fe716600,Nana
963d5db77673d432,Top Ten Books,Tom Wolfe,2,Cousin Bette,Honoré de Balzac,1847,,OL:OL17644895W,Cousin Bette
927ef565034255bf,Top Ten Books,Tom Wolfe,3,Bel-Ami,Guy de Maupassant,1885,,K:f2fd0db8a049,Bel-Ami
b3b2ca79d2f10528,Top Ten Books,Tom Wolfe,4,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
6d5e0cf895ef1937,Top Ten Books,Tom Wolfe,5,The Grapes of Wrath,John Steinbeck,1939,,OL:OL23205W,The Grapes of Wrath
d13c3643892315da,Top Ten Books,Tom Wolfe,6,Appointment in Samarra,John O'Hara,1934,,K:3d8256fe2668,Appointment in Samarra
05735818059994eb,Top Ten Books,Tom Wolfe,6,BUtterfield 8,John O'Hara,1935,,K:06f29fad4727,BUtterfield 8
d3b78cb8e454d48a,Top Ten Books,Tom Wolfe,7,Sister Carrie,Theodore Dreiser,1900,,K:132c540db579,Sister Carrie
1d9e38b6abe4380f,Top Ten Books,Tom Wolfe,8,The Studs Lonigan trilogy,,1932,,K:8c937ec47a21,The Studs Lonigan trilogy
f0aed8dc03728b90,Top Ten Books,Tom Wolfe,9,Our Town,Thornton Wilder,1938,,K:dc87d80d15af,Our Town
bdb623d46fce991c,Top Ten Books,Tom Wolfe,10,Vile Bodies,Evelyn Waugh,1930,,OL:OL5721561W,Vile Bodies
a65c3399a116e4f8,Top Ten Books,Troy Jollimore,1,Strangers in Paradise: Stories,Lee K. Abbott,1986,,K:a3b2c0f514f1,Strangers in Paradise: Stories
22d5cacd592f2995,Top Ten Books,Troy Jollimore,2,The Infinities,John Banville,2010,,K:dd748adf6a89,The Infinities
ec7e81d3f67c0d9a,Top Ten Books,Troy Jollimore,3,No Country for Old Men,Joel and Ethan Coen,2007,,K:46174f5902ed,No Country for Old Men
6d27c60df97cdeb1,Top Ten Books,Troy Jollimore,4,Winter's Tale,Mark Helprin,1983,,K:2bd4e83e8ced,Winter's Tale
ee234fa33e11ba57,Top Ten Books,Troy Jollimore,5,Island: The Collected Stories,Alistair MacLoed,2000,,K:46995cafc66f,Island: The Collected Stories
3cb24d2f91213b2c,Top Ten Books,Troy Jollimore,6,The Love of a Good Woman: Stories,Alice Munro,1998,,K:8d2e8c06fc69,The Love of a Good Woman: Stories
1431248aadea9098,Top Ten Books,Troy Jollimore,7,Running in the Family,Michael Ondaatje,1982,,K:9305502d9df8,Running in the Family
7d58ce5901dea658,Top Ten Books,Troy Jollimore,8,Mason & Dixon,Thomas Pynchon,1997,,K:a7499dcf0afb,Mason & Dixon
e3480cabc877d129,Top Ten Books,Troy Jollimore,9,Housekeeping,Marilynne Robinson,1980,,OL:OL1875010W,Housekeeping
e6b2ed7b1674d1d5,Top Ten Books,Troy Jollimore,10,The Fever,Wallace Shawn,1990,,K:e1f9510c3e82,The Fever
31f320b2c67c2366,Top Ten Books,Valerie Martin,1,Hamlet,William Shakespeare,1600,,K:fbe28ea907ef,Hamlet
8734f0da46dc7259,Top Ten Books,Valerie Martin,2,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
e6a6391b8092f3f8,Top Ten Books,Valerie Martin,3,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
c3a9ecdd5de5280d,Top Ten Books,Valerie Martin,4,The Makioka Sisters,Junichiro Tanizaki,1943-48,,OL:OL668682W,The Makioka Sisters
9ee673e87482cf58,Top Ten Books,Valerie Martin,5,Resurrection,Leo Tolstoy,1899,,K:1805d8e86b3f,Resurrection
48ef1cfb4e960d6b,Top Ten Books,Valerie Martin,6,Stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
cd2299401c44d1b1,Top Ten Books,Valerie Martin,7,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
8be0d6779ad8ae60,Top Ten Books,Valerie Martin,8,The Portrait of a Lady,Henry James,1881,,OL:OL276365W,The Portrait of a Lady
1e2a57fd9391d20c,Top Ten Books,Valerie Martin,9,Disgrace,J. M. Coetzee,1999,,OL:OL500451W,Disgrace
cc0880f289fe97d2,Top Ten Books,Valerie Martin,10,Waiting for Godot,Samuel Beckett,1953,,K:9582f8788134,Waiting for Godot
6bd64ea07768d398,Top Ten Books,Vendela Vida,1,The Divine Comedy,Dante Alighieri,1321,,OL:OL93082W,The Divine Comedy
2f038b0b43570574,Top Ten Books,Vendela Vida,2,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
61fb486cd1c49acf,Top Ten Books,Vendela Vida,3,Pale Fire,Vladimir Nabokov,1962,,OL:OL627081W,Pale Fire
a1c72c46ccdbc4fd,Top Ten Books,Vendela Vida,4,Clarissa,Samuel Richardson,1747-48,,K:050b9552feae,Clarissa
1aa5fb5051a73787,Top Ten Books,Vendela Vida,5,Mrs. Dalloway,Virginia Woolf,1925,,OL:OL26733889W,Mrs Dalloway
4dbdd1ba28bf0fbb,Top Ten Books,Vendela Vida,6,The Decameron,Giovanni Boccaccio,1351-53,,K:cb9d628dca7d,The Decameron
9a4c05066eb1a2b0,Top Ten Books,Vendela Vida,7,Hedda Gabler,Henrik Ibsen,1890,,K:0bcd22fa5600,Hedda Gabler
9f99451930348785,Top Ten Books,Vendela Vida,8,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
6da636b31693fd66,Top Ten Books,Vendela Vida,9,The Wind-Up Bird Chronicle,Haruki Murakami,1994,,K:338581d02713,The Wind-Up Bird Chronicle
20d92c32b5e44f89,Top Ten Books,Vendela Vida,10,A Heart So White,Javier Marías,1994,,OL:OL953028W,Heart so White
e197b7d6936864ee,Top Ten Books,Wally Lamb,1,The Odyssey,Homer,,,K:de8ae851971a,The Odyssey
d2358846d48a6f03,Top Ten Books,Wally Lamb,2,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
3ba051bd5859340d,Top Ten Books,Wally Lamb,3,King Lear,William Shakespeare,1605,,K:bc4aa7549271,King Lear
041d7bfa42b43597,Top Ten Books,Wally Lamb,4,Tom Jones,Henry Fielding,1749,,K:312f2e675a9c,Tom Jones
1d31736b91108f22,Top Ten Books,Wally Lamb,5,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
2c5a73cebbaef499,Top Ten Books,Wally Lamb,6,Sister Carrie,Theodore Dreiser,1900,,K:132c540db579,Sister Carrie
243e2a34af6e16cf,Top Ten Books,Wally Lamb,7,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
f0ed269247eed549,Top Ten Books,Wally Lamb,8,The Grapes of Wrath,John Steinbeck,1939,,OL:OL23205W,The Grapes of Wrath
7653e1d91841831a,Top Ten Books,Wally Lamb,9,Stories of Flannery O'Connor,,1925-64,,K:3b04f3eef439,Stories of Flannery O'Connor
76124879930fffba,Top Ten Books,Wally Lamb,10,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
dda70ffab8d90adc,Top Ten Books,Walter Kirn,1,Stories of Flannery O'Connor,,1925-64,,K:3b04f3eef439,Stories of Flannery O'Connor
baba87664bebe6d2,Top Ten Books,Walter Kirn,2,The Killer Inside Me,Jim Thompson,1952,,K:5610cd9f092e,The Killer Inside Me
b0d842452375af32,Top Ten Books,Walter Kirn,3,Norwood,Charles Portis,1966,,K:ab3d90b147f7,Norwood
8cec7685d9aff489,Top Ten Books,Walter Kirn,4,Under the Volcano,Malcolm Lowry,1947,,OL:OL505439W,Under the Volcano
579b9b919cdf9412,Top Ten Books,Walter Kirn,5,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
10532a62a9120fbb,Top Ten Books,Walter Kirn,6,The Postman Always Rings Twice,James M. Cain,1934,,K:2b69cf0b1a11,The Postman Always Rings Twice
b42c9724badfa2f2,Top Ten Books,Walter Kirn,7,Jesus' Son,Denis Johnson,1992,,K:2484db8decc1,Jesus' Son
0634e425ebe42489,Top Ten Books,Walter Kirn,8,Miss Lonelyhearts,Nathanael West,1933,,K:f5a6ea3da198,Miss Lonelyhearts
efeb61173582ca90,Top Ten Books,Walter Kirn,9,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
0edfc07707e8371f,Top Ten Books,Walter Kirn,10,Portnoy's Complaint,Philip Roth,1969,,OL:OL74676W,Portnoy's Complaint
536aaaeb0947b0d3,Guardian Top 100,Maggie O’Farrell,1,Old Filth Trilogy,Jane Gardam,,OL26504281W,OL:OL26504281W,Old Filth Trilogy
bc25f7847cf0876f,Guardian Top 100,Maggie O’Farrell,2,The Color Purple,Alice Walker,1982,OL273644W,OL:OL273644W,The Color Purple
967f20589a6e434c,Guardian Top 100,Maggie O’Farrell,3,North Woods,Daniel Mason,,OL34028309W,OL:OL34028309W,North Woods
84a6eff0d8897112,Guardian Top 100,Maggie O’Farrell,4,Foster,Claire Keegan,,OL19956847W,OL:OL19956847W,Foster
cce03197ba440cbb,Guardian Top 100,Maggie O’Farrell,5,Jane Eyre,Charlotte Brontë,1847,OL1095427W,OL:OL1095427W,Jane Eyre
6850970d7225422f,Guardian Top 100,Maggie O’Farrell,6,The Patrick Melrose Novels,Edward St Aubyn,,OL16142488W,OL:OL16142488W,The Patrick Melrose Novels
f51f4f374b4e4802,Guardian Top 100,Maggie O’Farrell,7,Ulysses,James Joyce,1914,OL86318W,OL:OL86318W,Ulysses
