canonical_id,canonical_title,canonical_director,resolved_year,n_rows,vote_count
F:bdfa37bfed51,About Elly,Asghar Farhadi,2009,2,2
F:f4b76f7b06d0,The Ang Babaeng Humayo,Lav Diaz,2016,2,2
F:f7f8305c1557,The Gold Diggers,Sally Potter,1983,2,2
F:624dc3cf17a7,Sciuscià,Vittorio De Sica,1946,2,2
F:821bd3013e6d,Mizu No Naka No Hachigatsu,Sogo Ishii,1995,2,2
F:d8b12c4efd31,Being John Malkovich,Spike Jonze,1999,2,2
F:652f85011483,The Squid and the Whale,Noah Baumbach,2005,2,2
F:45b4bf229219,Ze Soboty Na Nedeli,Gustav Machaty,1931,2,2
F:8df8e1c9d486,Elippathayam,Adoor Gopalakrishnan,1981,2,2
F:97912c5551c6,Milestones,Robert Kramer,1975,2,2
F:37582b1b2b83,Kaili Blues,Bi Gan,2015,2,2
F:13928d934b6d,Sleep Has Her House,Scott Barley,2017,2,2
F:68e3c00e317b,Yawar Mallku,Jorge Sanjinés,1969,2,2
F:67386c7ab6f2,"Buongiorno, notte",Marco Bellocchio,2003,2,2
F:e11ad461be73,On the Beach,Stanley Kramer,1959,2,2
F:0cfe5054df25,The Happiest Days of Your Life,Frank Launder,1950,2,2
F:5d4075b255cd,Alice,Jan Svankmajer,1988,2,2
F:143204c15f4c,Irma Vep,Olivier Assayas,1996,2,2
F:d6544d0c09c3,Poor Cow,Ken Loach,1967,2,2
F:d264ff597159,I pugni in tasca,Marco Bellocchio,1965,2,2
F:9253f1b888c3,Scènes De La Vie Parallèle: 2  Duelle (Une Quarantaine),Jacques Rivette,1975,2,2
F:99d2669615d7,Sud,Chantal Akerman,1999,2,2
F:eee0d9e6531e,Field of Dreams,Phil Alden Robinson,1989,2,2
F:80efe2c548c9,Le Sang des bêtes,Georges Franju,1948,2,2
F:e9f152c4c353,A Place in the Sun,George Stevens,1951,2,2
F:2aca49668f20,Hana Chirinu,Tamizo Ishida,1938,2,2
F:5edfe25197ef,Images of the World and the Inscription of War,Harun Farocki,1989,2,2
F:1c38c67b92f9,Die Blechtrommel,Volker Schlöndorff,1979,2,2
F:0608ff1daf89,Tsuki Wa Noborinu,Kinuyo Tanaka,1955,2,2
F:c5217b3d6472,Hong Gaoliang,Zhang Yimou,1987,2,2
F:ff276dc0e44d,Devdas,Sanjay Leela Bhansali,2002,2,2
F:086f15778d67,Strange Days,Kathryn Bigelow,1995,2,2
F:5fe99a36b336,Sommaren med Monika,Ingmar Bergman,1953,2,2
F:844254bf9f5a,The War Game,"Peter Watkins, Peter Watkins",1966,2,2
F:291f21a28b35,Predator,John McTiernan,1987,2,2
F:b1020af1dcb7,Spare Time,Humphrey Jennings,1939,2,2
F:358572bee21a,Eden,Mia Hansen-Løve,2014,2,2
F:63983de0ee39,We Need to Talk about Kevin,Lynne Ramsay,2010,2,2
F:fd4bf297a220,Ceux de chez nous,"Sacha Guitry, Frédéric Rossif",1952,2,2
F:b615c405ead7,Une SALE HISTOIRE,Jean Eustache,1977,2,2
F:ea67aee8a0fe,A Ilha Dos Amores,Paulo Rocha,1982,2,2
F:76a093f087b5,Jfk,Oliver Stone,1991,2,2
F:5b437e93183c,Dances with Wolves,Kevin Costner,1991,2,2
F:5aebb6b2c67b,Whale Rider,Nicola Caro,2002,2,2
F:ae5ff367a47f,Casque D'Or,Jacques Becker,1952,2,2
F:5ef102098b8d,Dodes'Ka-Den,Akira Kurosawa,1970,2,2
F:72499b2e0028,Ganga Bruta,Humberto Mauro,1933,2,2
F:db3fee30e547,The Exiles,Kent Mackenzie,1961,2,2
F:50f830de5c38,If Beale Street Could Talk,Barry Jenkins,2018,2,2
F:9235bdde6f3e,Chameleon Street,Wendell Harris,1989,2,2
F:79095b9f1a31,Le FEU FOLLET,Louis Malle,1963,2,2
F:41a8c399de75,Elle,Paul Verhoeven,2015,2,2
F:4ccfaf74f3eb,Los Angeles Plays Itself,Thom Andersen,2003,2,2
F:b9a34b130377,The Pajama Game,"George Abbott, Stanley Donen",1957,2,2
F:6ae59b48c3df,Embrace of the Serpent,Ciro Guerra,2015,2,2
F:0277659604cb,Hair,Milos Forman,1979,2,2
F:ab7dfe1fd662,Parsifal,Hans Jürgen Syberberg,1982,2,2
F:698319fe73f3,Beats per Minute,Robin Campillo,2017,2,2
F:3ad6044c5e88,Un Coeur en hiver,Claude Sautet,1992,2,2
F:9039ae8d7e2a,Babylon,Franco Rosso,1980,2,2
F:bedc8ea62e08,Burning an Illusion,Menelik Shabazz,1981,2,2
F:e4694d48e73e,The Man Who Laughs,Paul Leni,1928,2,2
F:2e01c218f1f2,Carlos  Première Partie,Olivier Assayas,2010,2,2
F:ca44ed7aed78,The Lion King,"Roger Allers, Rob Minkoff",1994,2,2
F:520c5e0dba19,Edward Scissorhands,Tim Burton,1990,2,2
F:8a762920a867,Daratt,Mahamat-Saleh Haroun,2006,2,2
F:60d89c7aabd3,Kuhle Wampe oder Wem Gehort die Welt?,Slatan Dudow,1932,2,2
F:18f29f5c9f6a,Night and the City,Jules Dassin,1950,2,2
F:a6d7e0a65cf8,Repulsion,Roman Polanski,1965,2,2
F:5703232b6a8e,Baby's Breakfast,,1895,2,2
F:cdbf7cdd3c98,The Harder They Come,Perry Henzell,1972,2,2
F:ac7704e79e9c,Trainspotting,Danny Boyle,1995,2,2
F:cc851cff96a3,Belfast,Kenneth Branagh,2021,2,2
F:2b40fbe4d26b,The Prestige,Christopher Nolan,2006,2,2
F:c6e3aebd5c22,Paper Moon,Peter Bogdanovich,1973,2,2
F:2256f91bcf07,Dumbo,Ben Sharpsteen,1941,2,2
F:6384dd66814c,The Square,Ruben Östlund,2017,2,2
F:35c1122a234d,Office Space,Mike Judge,1999,2,2
F:3ad0e142a464,Bring Me the Head of Alfredo Garcia,Sam Peckinpah,1974,2,2
F:03b2be4c610a,Helpmates,James Parrott,1931,2,2
F:bc233bf045ca,The Passionate Friends,David Lean,1949,2,2
F:d5ddf6a4e9ac,Pas De Deux,Norman McLaren,1968,2,2
F:faaccd8796e5,La MEGLIO GIOVENTÙ,Marco Tullio Giordana,2003,2,2
F:c7fc008514a4,Hit the Road,Panah Panahi,2021,2,2
F:d9cefb61ab93,Home from the Hill,Vincente Minnelli,1959,2,2
F:ba4ac708607c,Saturday Night and Sunday Morning,Karel Reisz,1960,2,2
F:4012dfdbf5d0,Alphaville  Une Etrange Aventure De Lemmy Caution,Jean-Luc Godard,1965,2,2
F:e7e248e7dee8,Funny Girl,William Wyler,1968,2,2
F:d99f797ea58d,This Sporting Life,Lindsay Anderson,1963,2,2
F:e578639824f5,Fuego en Castilla,José Val del Omar,1960,2,2
F:0a49f1b9fdde,Pariah,Dee Rees,2011,2,2
F:988c32e8ba52,Tootsie,Sydney Pollack,1982,2,2
F:6849567b0fd3,Mrs. Fang,Wang Bing,2017,2,2
F:9c4b567963c2,Hightide,Gillian Armstrong,1987,2,2
F:95c6d344a0e1,Dead Man,Jim Jarmusch,1995,2,2
F:a178045f2296,Matewan,John Sayles,1987,2,2
F:c7897c4e4a53,Gazl El Banat,Jocelyne Saab,1985,2,2
F:b26ee869396a,"Il MOSTRO È IN TAVOLA, BARONE... FRANKENSTEIN  CARNE PER FRANKENSTEIN",Paul Morrissey,1973,2,2
F:6a2de66bb75f,La GRANDE BOUFFE,Marco Ferreri,1973,2,2
F:9767daa90a31,Way Down East,D.W. Griffith,1920,2,2
F:4b909e6ecb34,Images of the World and the Inscription of War,Harun Farocki,1988,2,2
F:26b4491996e8,El auge del humano,Eduardo Williams,2016,2,2
F:1c82cd2c3011,Shadows,John Cassavetes,1959,2,2
F:85187b5520bc,Manuela,Gonzalo García Pelayo,1976,2,2
F:f40b31b44aa8,"Visit, or Memories and Confessions",Manoel de Oliveira,1982,2,2
F:850a7aac54a6,Die TAUSEND AUGEN DES DR. MABUSE,Fritz Lang,1960,2,2
F:d8aaa50899ca,Penda's Fen,Alan Clarke,1973,2,2
F:06f90141bd26,Jonas Qui Aura 25 Ans En L'An 2000,Alain Tanner,1976,2,2
F:27d0ee37c8dc,Five Year Diary,Anne Charlotte Robertson,1997,2,2
F:e0e18f9ed1bc,Der AMERIKANISCHE FREUND,Wim Wenders,1978,2,2
F:ff72d68f7692,Always for Pleasure,Les Blank,1978,2,2
F:ee12594f8ed0,Maudite Soit La Guerre,Alfred Machin,1914,2,2
F:03806bf652f8,Faust,Aleksandr Sokurov,2011,2,2
F:e9122f5c99d7,Love Affair,Leo McCarey,1939,2,2
F:0f9fd66f3ae5,"Je t’aime, je t’aime",Alain Resnais,1968,2,2
F:66865b943eb1,Archipelago,Joanna Hogg,2010,2,2
F:6df247e8d5f5,Raising Arizona,Joel Coen,1987,2,2
F:93840fd8f84a,Duel,Steven Spielberg,1971,2,2
F:11c0441e7010,Sweet Sweetback's Baad Asssss Song,Melvin Van Peebles,1971,2,2
F:265c97ffa60b,Stachka,Sergei M. Eisenstein,1925,2,2
F:48b1b1457385,Bram Stoker's Dracula,Francis Ford Coppola,1992,2,2
F:d86e12aa34b1,Christine,Alan Clarke,1987,2,2
F:25b24dcf06bc,Hours for Jerome I & II,Nathaniel Dorsky,1980,2,2
F:37a0428a7592,Carnival of Souls,Herk Harvey,1962,2,2
F:eb08e7cc3aa6,Raw,Julia Ducournau,2016,2,2
F:20f04f89c007,Die NIBELUNGEN  1 TEIL: SIEGFRIED,Fritz Lang,1924,2,2
F:b8d7b3ac9531,Sylvie,Klaus Lemke,1973,2,2
F:d96a36d37e4e,A Grin without a Cat,Chris Marker,1977,2,2
F:feda59cb5671,The Portrait of a Lady,Jane Campion,1996,2,2
F:a4f1232def80,Finis Terrae,Jean Epstein,1929,2,2
F:1f66797e04d7,Warnung Vor Einer Heiligen Nutte,Rainer Werner Fassbinder,1971,2,2
F:0d16da9ae581,The Revenant,Alejandro González Iñárritu,2015,2,2
F:ebaf40f4088b,A Perfect World,Clint Eastwood,1993,2,2
F:c192a68fad44,Szerelem,Károly Makk,1971,2,2
F:72b4a1612873,Santa Sangre,Alejandro Jodorowsky,1989,2,2
F:4a28394dece5,Cow,Andrea Arnold,2021,2,2
F:ec644a4b48b7,Orfeu negro,Marcel Camus,1959,2,2
F:206d9de4a9c8,Dom za Vesanje,Emir Kusturica,1989,2,2
F:b24e28697733,Sankofa,Hailé Gerima,1993,2,2
F:bedbe5f9e7d8,Blue Black Permanent,Margaret Tait,1992,2,2
F:0b047ecf149e,The Death of Louis XIV,Albert Serra,2016,2,2
F:2004b445e6ea,Man's Castle,Frank Borzage,1933,2,2
F:2946be8bf703,Flammes,Adolfo Arrieta,1978,2,2
F:09ddbfa9bc38,Leave Her to Heaven,John M. Stahl,1946,2,2
F:d9ac4235513f,Historias extraordinarias,Mariano Llinás,2008,2,2
F:f8aceea338d4,The Woolworths Choir of 1979,Elizabeth Price,2012,2,2
F:c25d5142a521,Rebel without a Cause,Nicholas Ray,1955,2,2
F:4438da053b39,Little Shop of Horrors,Frank Oz,1986,2,2
F:ca42ecec1704,Serras da Desordem,Andrea Tonacci,2006,2,2
F:3558a21bb105,Boyz N the Hood,John Singleton,1991,2,2
F:1a0d4fed6090,Coming to America,John Landis,1988,2,2
F:8c8c03337e64,The Color Purple,Steven Spielberg,1985,2,2
F:2ef8b39c0a4f,The Pirate,Vincente Minnelli,1948,2,2
F:205059104001,The Warriors,Walter Hill,1979,2,2
F:bc4f5c3a30d7,Imitation of Life,John M. Stahl,1934,2,2
F:ef1ae16a3954,Les RENDEZ-VOUS D'ANNA,Chantal Akerman,1978,2,2
F:b4de52ad6ff0,Os Mutantes,Teresa Villaverde,1998,2,2
F:664488ca76c6,Oki-Eui Younghwa,Hong Sangsoo,2010,2,2
F:a8c1f9997515,White Material,Claire Denis,2009,2,2
F:669088e8dad8,American Movie  The Making of Northwestern,Chris Smith,1999,2,2
F:cfd05c96dd6b,Welt Am Draht,Rainer Werner Fassbinder,1973,2,2
F:f7fb6a975b40,Ljubavni Slucaj Ili Tragedija Sluzbenice Ptt,Dusan Makavejev,1967,2,2
F:8df7c4270a6d,Még Kér A Nép,Miklós Jancsó,1971,2,2
F:83957e3ef145,"They Shoot Horses, Don't They?",Sydney Pollack,1969,2,2
F:c4e24283ec4e,Smoking/No Smoking,Alain Resnais,1993,2,2
F:e1980f159d31,Shonen,Nagisa Oshima,1969,2,2
F:642485d19aea,Vargtimmen,Ingmar Bergman,1968,2,2
F:a1f2a5eebcbe,The Towering Inferno,John Guillermin,1974,2,2
F:b73df740dc05,Goldfinger,Guy Hamilton,1964,2,2
F:0156625211db,Lacombe Lucien,Louis Malle,1974,2,2
F:a4b67a0ed3a5,Heremakono  En attendant le bonheur,Abderrahmane Sissako,2002,2,2
F:031265aa2a49,Shatranj Ke Khilari,Satyajit Ray,1977,2,2
F:1630491b15af,Working Title: Journeys from Berlin/1971,Yvonne Rainer,1980,2,2
F:6507be859f38,Five Easy Pieces,Bob Rafelson,1970,2,2
F:c4ed073af9f3,Cristo Si È Fermato A Eboli,Francesco Rosi,1979,2,2
F:e4c85027e5e0,Häxan,Benjamin Christensen,1922,2,2
F:4709ea00b337,Kohayagawa-Ke No Aki,Yasujirō Ozu,1961,2,2
F:05bad66fbd71,Tokyo Olympiad,Kon Ichikawa,1965,2,2
F:b66ff5455e86,To VLEMMA TOU ODYSSEA,Theo Angelopoulos,1995,2,2
F:73921ad3057a,Vidas Secas,Nelson Pereira Dos Santos,1963,2,2
F:d8d581a179f9,Lianlian Feng Chen,Hou Hsiao-Hsien,1986,2,2
F:70635a746517,Merrily We Go to Hell,Dorothy Arzner,1932,2,2
F:5eedd4577d75,Garm Hava,M.S. Sathyu,1973,2,2
F:957930b7e06e,Nayakan,Mani Ratnam,1987,2,2
F:0fcff8df03a1,Strangers on a Train,Alfred Hitchcock,1951,2,2
F:4e359000c41c,Crooklyn,Spike Lee,1994,2,2
F:6e976edda94a,La FÉE AUX CHOUX,Alice Guy-Blaché,1896,2,2
F:c09568abead3,Meditation on Violence,Maya Deren,1948,2,2
F:fa460217bf79,Light Music,Lis Rhodes,1975,2,2
F:67b0d09fb2d2,Superstar: The Karen Carpenter Story,Todd Haynes,1987,2,2
F:13df7c77db31,Wadjda,Haifaa Al-Mansour,2012,2,2
F:00681ee2b329,Le Jour se lève,Marcel Carné,1939,2,2
F:03375fce72c5,Crumb,Terry Zwigoff,1994,2,2
F:aa8625a327db,Buffalo '66,Vincent Gallo,1997,2,2
F:2e2537d5d18d,L' Enfant sauvage,François Truffaut,1969,2,2
F:f7a710fc114c,Warui yatsu hodo yoku nemuru,Akira Kurosawa,1960,2,2
F:9ffcc2706db3,Sleeping Beauty,"Clyde Geronimi, Eric Larson, Wolfgang Reitherman, Les Clark",1958,2,2
F:29efd26dfc57,The Roaring Twenties,Raoul Walsh,1939,2,2
F:f7fdcf6814ee,Modern Romance,Albert Brooks,1981,2,2
F:8d9013d433e7,Heimat: A Chronicle of Germany,Edgar Reitz,1984,2,2
F:5c4c3ce23ca5,The Breakfast Club,John Hughes,1985,2,2
F:25dd1f523387,Arnulf Rainer,Peter Kubelka,1960,2,2
F:a469a1ee7a19,Toute la mémoire du monde,Alain Resnais,1956,2,2
F:1390ada367e0,"Hi, Mom!",Brian De Palma,1970,2,2
F:d058083563e4,Silence,Martin Scorsese,2016,2,2
F:3c7d32eb8e64,La CHIENNE,Jean Renoir,1931,2,2
F:885b9292f4f2,Double Tide,Sharon Lockhart,2009,2,2
F:a0d6f730a9b4,Kawaita Hana,Masahiro Shinoda,1964,2,2
F:df1099e94aec,Hairspray,John Waters,1988,2,2
F:904bf976bc43,"What's Up, Doc?",Peter Bogdanovich,1972,2,2
F:17dd7498ad62,Takhte Siah,Samira Makhmalbaf,2000,2,2
F:49f57aba99d4,Tea and Sympathy,Vincente Minnelli,1956,2,2
F:277c632499c8,Illusions,Julie Dash,1982,2,2
F:a240c3e6021c,Gates of Heaven,Errol Morris,1978,2,2
F:dcbd91f7bae6,A Girl at My Door,July Jung,2014,2,2
F:d00ae7a6785b,Ballet Mécanique,Fernand Léger,1924,2,2
F:c2628b005779,Okraina,Boris Barnet,1933,2,2
F:d8937300348b,A King in New York,,1957,2,2
F:007b3f685d29,Eika Katappa,Werner Schroeter,1969,2,2
F:dced1bd006a3,Charley Varrick,Don Siegel,1973,2,2
F:ac51458b9f15,Hausu,Nobuhiko Obayashi,1977,2,2
F:b114d06f4210,Strong Island,Yance Ford,2017,2,2
F:538519c42e30,Faya Dayi,Jessica Beshir,2020,2,2
F:b02a94dcf890,Plan 9 from outer Space,Edward D. Wood Jr,1958,2,2
F:9d1d2b412b6e,Gojira,Ishiro Honda,1954,2,2
F:9afd9a72ea21,Terje Vigen,Victor Sjöström,1917,2,2
F:9902cb269aeb,Le SANG D'UN POÈTE,Jean Cocteau,1930,2,2
F:7f24f9306213,Coeur Fidele,Jean Epstein,1923,2,2
F:20bf11b88863,Le navire Night,Marguerite Duras,1979,2,2
F:4e7bd8e303f8,Hat Wolff von Amerongen Konkursdelikte begangen?,Gerhard Friedl,2004,2,2
F:1feb0ee78dd1,Trash Humpers,Harmony Korine,2009,2,2
F:5836a4615b7b,Ilha Das Flores,Jorge Furtado,1989,2,2
F:dfe38d5b7289,Glissements Progressifs Du Plaisir,Alain Robbe-Grillet,1974,2,2
F:d13a6d5e1fe9,Que La Bête Meure,Claude Chabrol,1969,2,2
F:394de78933d0,Bande à part,Jean-Luc Godard,1964,2,2
F:858143f278b6,"Naked Spaces, Living is Round",Trinh T Minh-ha,1985,2,2
F:db739cff8eb8,Bastards,Claire Denis,2013,2,2
F:b7200e673fa2,The Friends of Eddie Coyle,Peter Yates,1973,2,2
F:5fedfb24d51d,Tulitikkutehtaan Tyttö,Aki Kaurismäki,1990,2,2
F:17fa18b11736,By the Time It Gets Dark,Anocha Suwichakornpong,2016,2,2
F:734b8ecc58b4,Babel,Alejandro González Iñárritu,2006,2,2
F:5d3065bd0abe,Dolor y gloria,Pedro Almodóvar,2019,2,2
F:d9dced2e3135,I Don't Want to Sleep Alone,Tsai Ming-liang,2006,2,2
F:9c707a2e0bd5,In the Year of the Pig,Emile De Antonio,1968,2,2
F:b75ee5f0aa88,High Noon,Fred Zinnemann,1952,2,2
F:560e55f76ea0,L' Heure D'Été,Olivier Assayas,2008,2,2
F:c968ffb19b67,Big Wednesday,John Milius,1978,2,2
F:fe45d0594cf1,Escape from New York,John Carpenter,1980,2,2
F:91bbce13df74,Notes for an African Oresteia,Pier paolo Pasolini,1969,2,2
F:f2335c6d4034,La VIE SUR TERRE,Abderrahmane Sissako,1998,2,2
F:3ddf61d354f3,Radio On,Chris Petit,1979,2,2
F:4e4fb2616f60,Punishment Park,Peter Watkins,1971,2,2
F:4cf2060e3423,Die dritte Generation,Rainer Werner Fassbinder,1979,2,2
F:0aa6f0d6f865,The Bridge on the River Kwai,David Lean,1957,2,2
F:af88a53db7a4,Grizzly Man,Werner Herzog,2005,2,2
F:85910834754f,Planet of the Apes,Franklin J. Schaffner,1967,2,2
F:63ac410ba679,Inferno,Dario Argento,1980,2,2
F:ce97185ded6f,"Un soir, un train",André Delvaux,1968,2,2
F:2bb39a8c5136,Homeland (Iraq Year Zero),Abbas Fahdel,2015,2,2
F:fb9b096a7f12,Oh! Uomo,Yervant Gianikian and Angela Ricci Lucchi,2004,2,2
F:515e6ef251b3,Zacharovannaya Desna,Yulia Solntzeva,1963,2,2
F:ccf025d52138,Two Lovers,James Gray,2008,2,2
F:8735c8ec16f6,Kalina Krasnaya,Vassili Shukshin,1974,2,2
F:eeccea3a3476,The Man Who Would Be King,John Huston,1975,2,2
F:dcdf408cc6c8,My Beautiful Laundrette,Stephen Frears,1985,2,2
F:060d2de6c1da,Gummo,Harmony Korine,1997,2,2
F:0f747bd2ebff,Witness,Peter Weir,1985,2,2
F:af3bb4e546db,Krótki Film O Milosci,Krzysztof Kieslowski,1988,2,2
F:1ca544c954c2,Ritual in Transfigured Time,Maya Deren,1946,2,2
F:d4b93469b4a7,The Hustler,Robert Rossen,1961,2,2
F:a6c1795f9e35,Threads,Mick Jackson,1984,2,2
F:f5c41eeea85f,Zapruder Kennedy Assassination Film,Abraham Zapruder,1963,2,2
F:c68af662acf9,Nothing Lasts Forever,Tom Schiller,1984,2,2
F:eaf09917035a,4 Aventures De Reinette Et Mirabelle,Eric Rohmer,1986,2,2
F:98a436b4ca32,Un CONTE DE NOËL  ROUBAIX!,Arnaud Desplechin,2008,2,2
F:f6b979207ad8,Antoine et Antoinette,Jacques Becker,1947,2,2
F:22f40089914e,Twice A Man,Gregory Markopoulos,1963,2,2
F:84ac3824415d,Incendies,Denis Villeneuve,2010,2,2
F:56a33e24f6cc,Michael Clayton,Tony Gilroy,2007,2,2
F:13b8e7464e55,Salvador,Oliver Stone,1986,2,2
F:944cb491fccd,Man on Fire,Tony Scott,2004,2,2
F:c0aacbd3a774,Land and Freedom,Ken Loach,1995,2,2
F:09f3580bb130,Bodysong,Simon Pummell,2002,2,2
F:087e78d81ab1,Commingled Containers,Stan Brakhage,1997,2,2
F:22ef271f15e9,The Royal Tenenbaums,Wes Anderson,2001,2,2
F:0f8fa53de98b,Lunes de fiel,Roman Polanski,1992,2,2
F:780ddc442fac,Dekalog (decalogue),Krzysztof Kieślowski,1988,2,2
F:d99cab596cb3,Detour,Edgar G. Ulmer,1945,2,2
F:d8f68ce737a6,Batalla En El Cielo,Carlos Reygadas,2005,2,2
F:3ae06c534361,Local Legends,Matt Farley,2013,2,2
F:3a72b214b520,"One, Two, Three",Billy Wilder,1961,2,2
F:a1dd9677ccc9,Joi-Uchi,Masaki Kobayashi,1967,2,2
F:b98c514a3242,The Brood,David Cronenberg,1979,2,2
F:461f01038202,The Blair Witch Project,"Daniel Myrick, Eduardo Sanchez",1999,2,2
F:8810e0dee643,La ROUE,Abel Gance,1920,2,2
F:2d18ee4dff52,Idiocracy,Mike Judge,2006,2,2
F:8d3a29722de3,The Dreamed Path,Angela Schanelec,2016,2,2
F:4ceb4fce20b6,Rehearsals for Extinct Anatomies,Brothers Quay,1988,2,2
F:124c1c7a15d5,The Straight Story,David Lynch,1999,2,2
F:8bd00b2fb9a2,Herr Arnes Pengar,Mauritz Stiller,1919,2,2
F:2fe512425872,My Very Private Eros: Love Song 1974,Kazuo Hara,1974,2,2
F:6bc1513ee7fb,Top Secret!,"Jerry Zucker, Jim Abrahams, David Zucker",1984,2,2
F:f3d08d20e859,Steamboat Willie,Ub Iwerks,1928,2,2
F:3705e036ace6,"L' Hippocampe Ou ""Cheval Marin""",Jean Painlevé,1933,2,2
F:10acf0e1e664,Monkey Business,Howard Hawks,1952,2,2
F:9317441c8489,Tetsuo,Shinya Tsukamoto,1988,2,2
F:ca7945c92b6b,Taxidi Sta Kithira,Theo Angelopoulos,1984,2,2
F:c8e09f05e900,Why Is Yellow the Middle of the Rainbow?,Kidlat Tahimik,1994,2,2
F:070ba63145ba,The Incredible Shrinking Man,Jack Arnold,1957,2,2
F:6674e206d591,Di jiu tian chang,Wang Xiaoshuai,2019,2,2
F:c7fbb2560b75,Aleksandr Nevski,Sergei M. Eisenstein,1938,2,2
F:594b29cc2dc7,3 Faces,Jafar Panahi,2018,2,2
F:782f6b9d4a23,Al MAKHDOU-OUN,Tewfik Saleh,1972,2,2
F:bb4b17e3f1c5,Blaise Pascal,Roberto Rossellini,1972,2,2
F:88a36348e4c0,Manhunter,Michael Mann,1986,2,2
F:22e12cfe1772,Out of Sight,Steven Soderbergh,1998,2,2
F:053a16cbf3bb,Saving Private Ryan,Steven Spielberg,1998,2,2
F:89e16e3b9b3a,Turks Fruit,Paul Verhoeven,1973,2,2
F:806780c79e39,Biutiful,Alejandro González Iñárritu,2009,2,2
F:0080f774d62c,Akasen Chitai,Kenji Mizoguchi,1956,2,2
F:f444b1707b9a,Sodom,Luther Price,1989,2,2
F:5656756fb8c9,Belovy,Viktor Kossakovsky,1994,2,2
F:bd1eddc31e6d,YING XIONG (Hero),Zhang  Yimou,2002,2,2
F:50e6d95c3f0d,Castro Street,Bruce Baillie,1966,2,2
F:8d852e5c68c6,The Naked Gun  From the Files of Police Squad!,David Zucker,1988,2,2
F:c9e4f6487b2b,Innocence,Lucile Hadzihalilovic,2004,2,2
F:25e769e47e10,The Spook Who Sat by the Door,Ivan Dixon,1973,2,2
F:ee3f94828883,Southland Tales,Richard Kelly,2006,2,2
F:12400ca3e8ae,High Life,Claire Denis,2018,2,2
F:56b1d259f08e,Monty Python and the Holy Grail,"Terry Gilliam, Terry Jones",1974,2,2
F:c24a8c59baf0,L'Invitation au Voyage,Germaine Dulac,1927,2,2
F:966619788aed,Léon,Luc Besson,1994,2,2
F:e93e5ffca34a,Max mon amour,Nagisa Oshima,1986,2,2
F:51bc13a31e66,Avanti!,Billy Wilder,1972,2,2
F:ef213b0b33c2,Ukigusa,Yasujirō Ozu,1959,2,2
F:598ffacf374c,Random Harvest,Mervyn Leroy,1942,2,2
F:84b113471b45,Ko To Tamo Peva,Slobodan Sijan,1980,2,2
F:cd38f587b228,"Rita, Sue and Bob Too",Alan Clarke,1986,2,2
F:231f44b56c04,Trading Places,John Landis,1983,2,2
F:70fae98b2625,The Lord of the Rings  The Two Towers,Peter Jackson,2002,2,2
F:66b235a77bb5,The Big Sky,Howard Hawks,1952,2,2
F:6bb7d5718013,Mash,Robert Altman,1969,2,2
F:a2ddf1122092,Honeyland,"Ljubomir Stefanov, Tamara Kotevska",2019,2,2
F:86492732cf2a,Revolver,Sergio Sollima,1973,2,2
F:8b5eca97318a,Once Upon a Time… in Hollywood,Quentin Tarantino,2019,2,2
F:9859fed0bef0,Notre nazi,Robert Kramer,1984,2,2
F:e5ca9f380ac5,The Back of Beyond,John Heyer,1954,2,2
F:387f1537f720,A Margem,Ozualdo R. Candeias,1967,2,2
F:823ab27adf39,"Twin Peaks. The Return, Part 8",David Lynch,2017,2,2
F:6ee5393780c9,César et Rosalie,Claude Sautet,1972,2,2
F:f94de395f5a2,I Soliti Ignoti,Mario Monicelli,1958,2,2
F:b202ced1b7e3,Mary and Max,Adam Elliot,2009,2,2
F:0628886f98c0,Top Hat,Mark Sandrich,1935,2,2
F:620a311dd03c,Nueve Reinas,Fabian Bielinsky,2000,2,2
F:29d951de200d,Szürkület (Twilight),György Fehér,1990,2,2
F:95d84ec05481,Chircales,"Marta Rodriguez, Jorge Silva",1972,2,2
F:d3b6d664e5a7,Love & Basketball,Gina Prince-Bythewood,2000,2,2
F:ceb3088be2fe,The Shape of Water,Guillermo del Toro,2017,2,2
F:d1d7e10932c7,"Nuestra Voz de Tierra, Memoria y Futuro",Marta Rodríguez & Jorge Silva,1981,2,2
F:65691d17c15d,Park Lanes,Kevin Jerome Everson,2015,2,2
F:925ddc8c2d36,Oasis,Lee Chang-dong,2002,2,2
F:e84516ec65e9,Only Yesterday,Isao Takahata,1991,2,2
F:759f5bb04f0f,Tampopo,Juzo Itami,1986,2,2
F:1411418a5f42,Kokaku kidotai,Mamoru Oshii,1995,2,2
F:7dad08d3670d,The Battle of the Somme,,1916,2,2
F:b309d34dc9e7,Comrades,Bill Douglas,1987,2,2
F:4115e85ccc12,The Autobiography of Nicolae Ceausescu,Andrei Ujica,2010,2,2
F:be1dbe7eced1,"O Brother, Where Art Thou?",Joel Coen,2000,2,2
F:2b12f65b7306,"Nicht versöhnt oder Es hilft nur Gewalt, wo Gewalt herrscht",Jean-Marie Straub,1965,2,2
F:0eaf52ef0d44,Letter of Introduction,John M. Stahl,1938,2,2
F:c4893842f60d,Death Proof,Quentin Tarantino,2007,2,2
F:cb2781992160,Anatomy of Hell,Catherine Breillat,2004,2,2
F:8e9147c99c70,Stars in Broad Daylight,Ossama Mohammed,1987,2,2
F:53de1c2b25d6,Keuk Jang Jeon,Hong Sangsoo,2005,2,2
